"TimeIndex","EG_SOLARGM_2039_ER","EG_SOLARGM_2039_NER","EG_SOLARGM_2039_NR","EG_SOLARGM_2039_SR","EG_SOLARGM_2039_WR","EG_SOLARRF_2039_ER","EG_SOLARRF_2039_NER","EG_SOLARRF_2039_NR","EG_SOLARRF_2039_SR","EG_SOLARRF_2039_WR","EG_WINDOFF_ALL_ER","EG_WINDOFF_ALL_SR","EG_WINDOFF_ALL_WR","EG_WINDON_2039_ER","EG_WINDON_2039_NER","EG_WINDON_2039_NR","EG_WINDON_2039_SR","EG_WINDON_2039_WR","EG_BIOMASS_2039_ALL","EG_COAL_2039_ALL","EG_LH_2039_ALL","EG_SH_2039_ALL","EG_CCGT_2039_ALL","EG_OCGT_2039_ALL","EG_PHWR_2039_ALL","EG_SMR_2039_ALL"
4262,0.60775438,0.526331832,0.786391295,0.684884927,0.653101209,0.500647464,0.52133114,0.683645748,0.672197177,0.586777367,0.219677068,0.339985635,0.214892983,0.236684078,0.244925795,0.151553391,0.228642601,0.24230835,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4263,0.492001535,0.398177263,0.702844785,0.569489912,0.568656488,0.373402542,0.376503818,0.583462721,0.545443769,0.516106502,0.236424465,0.397329336,0.227311174,0.241960548,0.258759158,0.151687274,0.238865342,0.25417199,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4264,0.34348069,0.244858117,0.578210695,0.424626979,0.455313041,0.240401379,0.208729275,0.445938698,0.388722287,0.421064096,0.229380433,0.430479104,0.238006263,0.229766435,0.243618408,0.137869523,0.246460438,0.25619416,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4265,0.174247066,0.096136465,0.403363244,0.252052021,0.307041484,0.112714763,0.073329621,0.280405,0.21515404,0.285336145,0.216771429,0.453625163,0.247354724,0.212091643,0.226479645,0.126358723,0.25471741,0.256057446,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4266,0.040108064,0.008439269,0.18556618,0.085428108,0.135178074,0.022852762,0.007263075,0.109932276,0.066805351,0.127416818,0.223818242,0.479200266,0.255025185,0.214810868,0.236188256,0.127439189,0.27477161,0.256497384,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4267,0,0,0.031262159,0.003801683,0.022072092,0,0,0.010002356,0.001406107,0.023442191,0.233916666,0.499352862,0.254927976,0.229438941,0.254026723,0.142658415,0.303253437,0.256555334,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4268,0,0,0,0,0,0,0,0,0,0,0.242487668,0.517410879,0.250280776,0.243618864,0.276230833,0.177367538,0.333764071,0.260761064,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4269,0,0,0,0,0,0,0,0,0,0,0.247313386,0.530939351,0.23784846,0.255031829,0.295679396,0.219400695,0.352988441,0.255975455,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4270,0,0,0,0,0,0,0,0,0,0,0.251436844,0.532005086,0.223899,0.264608951,0.307049414,0.257648048,0.356830129,0.247386069,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4271,0,0,0,0,0,0,0,0,0,0,0.255862969,0.522723421,0.213546208,0.268709827,0.305250619,0.286303732,0.350020741,0.243130069,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4272,0,0,0,0,0,0,0,0,0,0,0.25883184,0.506609944,0.209579961,0.266149419,0.29341068,0.303760755,0.33996921,0.245322111,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4273,0,0,0,0,0,0,0,0,0,0,0.255800397,0.487314167,0.223620241,0.258754558,0.274329613,0.317115966,0.338977795,0.258360655,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4274,0,0,0,0,0,0,0,0,0,0,0.25104777,0.460433405,0.235164988,0.251496648,0.259580303,0.319077404,0.330486736,0.265075554,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4275,0,0,0,0,0,0,0,0,0,0,0.242918004,0.431836428,0.246410466,0.245072859,0.242950246,0.31222774,0.321115579,0.269279965,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4276,0,0,0,0,0,0,0,0,0,0,0.228057956,0.394081626,0.253308904,0.228886851,0.209416972,0.286531631,0.300037921,0.265325992,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4277,0,0,0,0,0,0,0,0,0,0,0.211652544,0.355270816,0.256861579,0.220186862,0.192619882,0.259331661,0.279600328,0.257237591,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4278,0,0.016356744,0,0,0,0,0.006255708,0,0,0,0.199041555,0.327679129,0.253464697,0.223533205,0.201075229,0.242296087,0.267656589,0.249273996,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4279,0.079299186,0.12263513,0.006811784,0.024916929,0.006140391,0.064916921,0.097068393,0.011101238,0.017448987,0,0.192952955,0.306119063,0.246450443,0.224314525,0.203583882,0.227342116,0.256106154,0.240228317,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4280,0.284627951,0.287655324,0.148695731,0.175192783,0.129518278,0.241789472,0.264830888,0.13685962,0.137748173,0.074489539,0.188519643,0.290372293,0.238645246,0.216713984,0.196447729,0.207083133,0.236139893,0.231459695,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4281,0.492501876,0.433851875,0.404706054,0.409367179,0.359157301,0.444236231,0.432915148,0.352489063,0.348669475,0.261528543,0.185483325,0.275163497,0.231279597,0.214933967,0.190973873,0.183412802,0.227791446,0.230130288,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4282,0.615456052,0.524474655,0.599221645,0.591584532,0.529145803,0.578095088,0.52724463,0.526545872,0.533938413,0.433615855,0.188400157,0.260845984,0.223110456,0.221210191,0.191281599,0.169861452,0.231896599,0.234645979,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4283,0.675517989,0.579310089,0.719788603,0.701821301,0.624907448,0.637111351,0.588296707,0.647140827,0.659350527,0.533253481,0.193576884,0.256227468,0.21501851,0.224097622,0.198140629,0.161500768,0.231584417,0.236154436,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4284,0.700008207,0.610389043,0.798485093,0.756597286,0.683467177,0.64209381,0.628529178,0.724491229,0.733907134,0.597416381,0.200341607,0.265061411,0.209283234,0.226621043,0.211572895,0.155826693,0.228315393,0.233415732,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4285,0.677730501,0.595894163,0.820295892,0.749365589,0.690249309,0.593495176,0.602070208,0.73681224,0.739845632,0.620283085,0.208550182,0.290527417,0.209159843,0.232148722,0.229218274,0.152798251,0.226040422,0.234039776,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4286,0.60775438,0.526331832,0.786391295,0.684884927,0.653101209,0.500647464,0.52133114,0.683645748,0.672197177,0.586777367,0.219677068,0.339985635,0.214892983,0.236684078,0.244925795,0.151553391,0.228642601,0.24230835,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4287,0.492001535,0.398177263,0.702844785,0.569489912,0.568656488,0.373402542,0.376503818,0.583462721,0.545443769,0.516106502,0.236424465,0.397329336,0.227311174,0.241960548,0.258759158,0.151687274,0.238865342,0.25417199,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4288,0.34348069,0.244858117,0.578210695,0.424626979,0.455313041,0.240401379,0.208729275,0.445938698,0.388722287,0.421064096,0.229380433,0.430479104,0.238006263,0.229766435,0.243618408,0.137869523,0.246460438,0.25619416,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4289,0.174247066,0.096136465,0.403363244,0.252052021,0.307041484,0.112714763,0.073329621,0.280405,0.21515404,0.285336145,0.216771429,0.453625163,0.247354724,0.212091643,0.226479645,0.126358723,0.25471741,0.256057446,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4290,0.040108064,0.008439269,0.18556618,0.085428108,0.135178074,0.022852762,0.007263075,0.109932276,0.066805351,0.127416818,0.223818242,0.479200266,0.255025185,0.214810868,0.236188256,0.127439189,0.27477161,0.256497384,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4291,0,0,0.031262159,0.003801683,0.022072092,0,0,0.010002356,0.001406107,0.023442191,0.233916666,0.499352862,0.254927976,0.229438941,0.254026723,0.142658415,0.303253437,0.256555334,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4292,0,0,0,0,0,0,0,0,0,0,0.242487668,0.517410879,0.250280776,0.243618864,0.276230833,0.177367538,0.333764071,0.260761064,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4293,0,0,0,0,0,0,0,0,0,0,0.247313386,0.530939351,0.23784846,0.255031829,0.295679396,0.219400695,0.352988441,0.255975455,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4294,0,0,0,0,0,0,0,0,0,0,0.251436844,0.532005086,0.223899,0.264608951,0.307049414,0.257648048,0.356830129,0.247386069,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4295,0,0,0,0,0,0,0,0,0,0,0.255862969,0.522723421,0.213546208,0.268709827,0.305250619,0.286303732,0.350020741,0.243130069,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4296,0,0,0,0,0,0,0,0,0,0,0.25883184,0.506609944,0.209579961,0.266149419,0.29341068,0.303760755,0.33996921,0.245322111,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4297,0,0,0,0,0,0,0,0,0,0,0.255800397,0.487314167,0.223620241,0.258754558,0.274329613,0.317115966,0.338977795,0.258360655,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4298,0,0,0,0,0,0,0,0,0,0,0.25104777,0.460433405,0.235164988,0.251496648,0.259580303,0.319077404,0.330486736,0.265075554,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4299,0,0,0,0,0,0,0,0,0,0,0.242918004,0.431836428,0.246410466,0.245072859,0.242950246,0.31222774,0.321115579,0.269279965,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4300,0,0,0,0,0,0,0,0,0,0,0.228057956,0.394081626,0.253308904,0.228886851,0.209416972,0.286531631,0.300037921,0.265325992,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4301,0,0,0,0,0,0,0,0,0,0,0.211652544,0.355270816,0.256861579,0.220186862,0.192619882,0.259331661,0.279600328,0.257237591,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4302,0,0.016356744,0,0,0,0,0.006255708,0,0,0,0.199041555,0.327679129,0.253464697,0.223533205,0.201075229,0.242296087,0.267656589,0.249273996,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4303,0.079299186,0.12263513,0.006811784,0.024916929,0.006140391,0.064916921,0.097068393,0.011101238,0.017448987,0,0.192952955,0.306119063,0.246450443,0.224314525,0.203583882,0.227342116,0.256106154,0.240228317,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4304,0.284627951,0.287655324,0.148695731,0.175192783,0.129518278,0.241789472,0.264830888,0.13685962,0.137748173,0.074489539,0.188519643,0.290372293,0.238645246,0.216713984,0.196447729,0.207083133,0.236139893,0.231459695,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4305,0.492501876,0.433851875,0.404706054,0.409367179,0.359157301,0.444236231,0.432915148,0.352489063,0.348669475,0.261528543,0.185483325,0.275163497,0.231279597,0.214933967,0.190973873,0.183412802,0.227791446,0.230130288,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4306,0.615456052,0.524474655,0.599221645,0.591584532,0.529145803,0.578095088,0.52724463,0.526545872,0.533938413,0.433615855,0.188400157,0.260845984,0.223110456,0.221210191,0.191281599,0.169861452,0.231896599,0.234645979,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4307,0.675517989,0.579310089,0.719788603,0.701821301,0.624907448,0.637111351,0.588296707,0.647140827,0.659350527,0.533253481,0.193576884,0.256227468,0.21501851,0.224097622,0.198140629,0.161500768,0.231584417,0.236154436,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4308,0.700008207,0.610389043,0.798485093,0.756597286,0.683467177,0.64209381,0.628529178,0.724491229,0.733907134,0.597416381,0.200341607,0.265061411,0.209283234,0.226621043,0.211572895,0.155826693,0.228315393,0.233415732,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4309,0.677730501,0.595894163,0.820295892,0.749365589,0.690249309,0.593495176,0.602070208,0.73681224,0.739845632,0.620283085,0.208550182,0.290527417,0.209159843,0.232148722,0.229218274,0.152798251,0.226040422,0.234039776,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4310,0.60775438,0.526331832,0.786391295,0.684884927,0.653101209,0.500647464,0.52133114,0.683645748,0.672197177,0.586777367,0.219677068,0.339985635,0.214892983,0.236684078,0.244925795,0.151553391,0.228642601,0.24230835,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4311,0.492001535,0.398177263,0.702844785,0.569489912,0.568656488,0.373402542,0.376503818,0.583462721,0.545443769,0.516106502,0.236424465,0.397329336,0.227311174,0.241960548,0.258759158,0.151687274,0.238865342,0.25417199,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4312,0.34348069,0.244858117,0.578210695,0.424626979,0.455313041,0.240401379,0.208729275,0.445938698,0.388722287,0.421064096,0.229380433,0.430479104,0.238006263,0.229766435,0.243618408,0.137869523,0.246460438,0.25619416,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4313,0.174247066,0.096136465,0.403363244,0.252052021,0.307041484,0.112714763,0.073329621,0.280405,0.21515404,0.285336145,0.216771429,0.453625163,0.247354724,0.212091643,0.226479645,0.126358723,0.25471741,0.256057446,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4314,0.040108064,0.008439269,0.18556618,0.085428108,0.135178074,0.022852762,0.007263075,0.109932276,0.066805351,0.127416818,0.223818242,0.479200266,0.255025185,0.214810868,0.236188256,0.127439189,0.27477161,0.256497384,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4315,0,0,0.031262159,0.003801683,0.022072092,0,0,0.010002356,0.001406107,0.023442191,0.233916666,0.499352862,0.254927976,0.229438941,0.254026723,0.142658415,0.303253437,0.256555334,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4316,0,0,0,0,0,0,0,0,0,0,0.242487668,0.517410879,0.250280776,0.243618864,0.276230833,0.177367538,0.333764071,0.260761064,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4317,0,0,0,0,0,0,0,0,0,0,0.247313386,0.530939351,0.23784846,0.255031829,0.295679396,0.219400695,0.352988441,0.255975455,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4318,0,0,0,0,0,0,0,0,0,0,0.251436844,0.532005086,0.223899,0.264608951,0.307049414,0.257648048,0.356830129,0.247386069,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4319,0,0,0,0,0,0,0,0,0,0,0.255862969,0.522723421,0.213546208,0.268709827,0.305250619,0.286303732,0.350020741,0.243130069,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4320,0,0,0,0,0,0,0,0,0,0,0.25883184,0.506609944,0.209579961,0.266149419,0.29341068,0.303760755,0.33996921,0.245322111,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4321,0,0,0,0,0,0,0,0,0,0,0.255800397,0.487314167,0.223620241,0.258754558,0.274329613,0.317115966,0.338977795,0.258360655,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4322,0,0,0,0,0,0,0,0,0,0,0.25104777,0.460433405,0.235164988,0.251496648,0.259580303,0.319077404,0.330486736,0.265075554,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4323,0,0,0,0,0,0,0,0,0,0,0.242918004,0.431836428,0.246410466,0.245072859,0.242950246,0.31222774,0.321115579,0.269279965,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4324,0,0,0,0,0,0,0,0,0,0,0.228057956,0.394081626,0.253308904,0.228886851,0.209416972,0.286531631,0.300037921,0.265325992,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4325,0,0,0,0,0,0,0,0,0,0,0.211652544,0.355270816,0.256861579,0.220186862,0.192619882,0.259331661,0.279600328,0.257237591,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4326,0,0.016356744,0,0,0,0,0.006255708,0,0,0,0.199041555,0.327679129,0.253464697,0.223533205,0.201075229,0.242296087,0.267656589,0.249273996,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4327,0.079299186,0.12263513,0.006811784,0.024916929,0.006140391,0.064916921,0.097068393,0.011101238,0.017448987,0,0.192952955,0.306119063,0.246450443,0.224314525,0.203583882,0.227342116,0.256106154,0.240228317,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4328,0.284627951,0.287655324,0.148695731,0.175192783,0.129518278,0.241789472,0.264830888,0.13685962,0.137748173,0.074489539,0.188519643,0.290372293,0.238645246,0.216713984,0.196447729,0.207083133,0.236139893,0.231459695,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4329,0.492501876,0.433851875,0.404706054,0.409367179,0.359157301,0.444236231,0.432915148,0.352489063,0.348669475,0.261528543,0.185483325,0.275163497,0.231279597,0.214933967,0.190973873,0.183412802,0.227791446,0.230130288,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4330,0.615456052,0.524474655,0.599221645,0.591584532,0.529145803,0.578095088,0.52724463,0.526545872,0.533938413,0.433615855,0.188400157,0.260845984,0.223110456,0.221210191,0.191281599,0.169861452,0.231896599,0.234645979,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4331,0.675517989,0.579310089,0.719788603,0.701821301,0.624907448,0.637111351,0.588296707,0.647140827,0.659350527,0.533253481,0.193576884,0.256227468,0.21501851,0.224097622,0.198140629,0.161500768,0.231584417,0.236154436,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4332,0.700008207,0.610389043,0.798485093,0.756597286,0.683467177,0.64209381,0.628529178,0.724491229,0.733907134,0.597416381,0.200341607,0.265061411,0.209283234,0.226621043,0.211572895,0.155826693,0.228315393,0.233415732,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4333,0.677730501,0.595894163,0.820295892,0.749365589,0.690249309,0.593495176,0.602070208,0.73681224,0.739845632,0.620283085,0.208550182,0.290527417,0.209159843,0.232148722,0.229218274,0.152798251,0.226040422,0.234039776,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4334,0.60775438,0.526331832,0.786391295,0.684884927,0.653101209,0.500647464,0.52133114,0.683645748,0.672197177,0.586777367,0.219677068,0.339985635,0.214892983,0.236684078,0.244925795,0.151553391,0.228642601,0.24230835,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4335,0.492001535,0.398177263,0.702844785,0.569489912,0.568656488,0.373402542,0.376503818,0.583462721,0.545443769,0.516106502,0.236424465,0.397329336,0.227311174,0.241960548,0.258759158,0.151687274,0.238865342,0.25417199,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4336,0.34348069,0.244858117,0.578210695,0.424626979,0.455313041,0.240401379,0.208729275,0.445938698,0.388722287,0.421064096,0.229380433,0.430479104,0.238006263,0.229766435,0.243618408,0.137869523,0.246460438,0.25619416,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4337,0.174247066,0.096136465,0.403363244,0.252052021,0.307041484,0.112714763,0.073329621,0.280405,0.21515404,0.285336145,0.216771429,0.453625163,0.247354724,0.212091643,0.226479645,0.126358723,0.25471741,0.256057446,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4338,0.040108064,0.008439269,0.18556618,0.085428108,0.135178074,0.022852762,0.007263075,0.109932276,0.066805351,0.127416818,0.223818242,0.479200266,0.255025185,0.214810868,0.236188256,0.127439189,0.27477161,0.256497384,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4339,0,0,0.031262159,0.003801683,0.022072092,0,0,0.010002356,0.001406107,0.023442191,0.233916666,0.499352862,0.254927976,0.229438941,0.254026723,0.142658415,0.303253437,0.256555334,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4340,0,0,0,0,0,0,0,0,0,0,0.242487668,0.517410879,0.250280776,0.243618864,0.276230833,0.177367538,0.333764071,0.260761064,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4341,0,0,0,0,0,0,0,0,0,0,0.247313386,0.530939351,0.23784846,0.255031829,0.295679396,0.219400695,0.352988441,0.255975455,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4342,0,0,0,0,0,0,0,0,0,0,0.251436844,0.532005086,0.223899,0.264608951,0.307049414,0.257648048,0.356830129,0.247386069,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4343,0,0,0,0,0,0,0,0,0,0,0.255862969,0.522723421,0.213546208,0.268709827,0.305250619,0.286303732,0.350020741,0.243130069,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4344,0,0,0,0,0,0,0,0,0,0,0.25883184,0.506609944,0.209579961,0.266149419,0.29341068,0.303760755,0.33996921,0.245322111,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4345,0,0,0,0,0,0,0,0,0,0,0.255800397,0.487314167,0.223620241,0.258754558,0.274329613,0.317115966,0.338977795,0.258360655,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4346,0,0,0,0,0,0,0,0,0,0,0.25104777,0.460433405,0.235164988,0.251496648,0.259580303,0.319077404,0.330486736,0.265075554,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4347,0,0,0,0,0,0,0,0,0,0,0.242918004,0.431836428,0.246410466,0.245072859,0.242950246,0.31222774,0.321115579,0.269279965,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4348,0,0,0,0,0,0,0,0,0,0,0.228057956,0.394081626,0.253308904,0.228886851,0.209416972,0.286531631,0.300037921,0.265325992,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4349,0,0,0,0,0,0,0,0,0,0,0.211652544,0.355270816,0.256861579,0.220186862,0.192619882,0.259331661,0.279600328,0.257237591,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4350,0,0.016356744,0,0,0,0,0.006255708,0,0,0,0.199041555,0.327679129,0.253464697,0.223533205,0.201075229,0.242296087,0.267656589,0.249273996,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4351,0.079299186,0.12263513,0.006811784,0.024916929,0.006140391,0.064916921,0.097068393,0.011101238,0.017448987,0,0.192952955,0.306119063,0.246450443,0.224314525,0.203583882,0.227342116,0.256106154,0.240228317,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4352,0.284627951,0.287655324,0.148695731,0.175192783,0.129518278,0.241789472,0.264830888,0.13685962,0.137748173,0.074489539,0.188519643,0.290372293,0.238645246,0.216713984,0.196447729,0.207083133,0.236139893,0.231459695,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4353,0.492501876,0.433851875,0.404706054,0.409367179,0.359157301,0.444236231,0.432915148,0.352489063,0.348669475,0.261528543,0.185483325,0.275163497,0.231279597,0.214933967,0.190973873,0.183412802,0.227791446,0.230130288,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4354,0.615456052,0.524474655,0.599221645,0.591584532,0.529145803,0.578095088,0.52724463,0.526545872,0.533938413,0.433615855,0.188400157,0.260845984,0.223110456,0.221210191,0.191281599,0.169861452,0.231896599,0.234645979,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4355,0.675517989,0.579310089,0.719788603,0.701821301,0.624907448,0.637111351,0.588296707,0.647140827,0.659350527,0.533253481,0.193576884,0.256227468,0.21501851,0.224097622,0.198140629,0.161500768,0.231584417,0.236154436,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4356,0.700008207,0.610389043,0.798485093,0.756597286,0.683467177,0.64209381,0.628529178,0.724491229,0.733907134,0.597416381,0.200341607,0.265061411,0.209283234,0.226621043,0.211572895,0.155826693,0.228315393,0.233415732,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4357,0.677730501,0.595894163,0.820295892,0.749365589,0.690249309,0.593495176,0.602070208,0.73681224,0.739845632,0.620283085,0.208550182,0.290527417,0.209159843,0.232148722,0.229218274,0.152798251,0.226040422,0.234039776,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4358,0.60775438,0.526331832,0.786391295,0.684884927,0.653101209,0.500647464,0.52133114,0.683645748,0.672197177,0.586777367,0.219677068,0.339985635,0.214892983,0.236684078,0.244925795,0.151553391,0.228642601,0.24230835,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4359,0.492001535,0.398177263,0.702844785,0.569489912,0.568656488,0.373402542,0.376503818,0.583462721,0.545443769,0.516106502,0.236424465,0.397329336,0.227311174,0.241960548,0.258759158,0.151687274,0.238865342,0.25417199,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4360,0.34348069,0.244858117,0.578210695,0.424626979,0.455313041,0.240401379,0.208729275,0.445938698,0.388722287,0.421064096,0.229380433,0.430479104,0.238006263,0.229766435,0.243618408,0.137869523,0.246460438,0.25619416,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
4361,0.174247066,0.096136465,0.403363244,0.252052021,0.307041484,0.112714763,0.073329621,0.280405,0.21515404,0.285336145,0.216771429,0.453625163,0.247354724,0.212091643,0.226479645,0.126358723,0.25471741,0.256057446,0.052575419,0.75,0.585753104,0.416756216,0.85,0.85,0.709166667,0.709166667
