"TimeIndex","EG_SOLARGM_2025_ER","EG_SOLARGM_2025_NER","EG_SOLARGM_2025_NR","EG_SOLARGM_2025_SR","EG_SOLARGM_2025_WR","EG_SOLARRF_2025_ER","EG_SOLARRF_2025_NER","EG_SOLARRF_2025_NR","EG_SOLARRF_2025_SR","EG_SOLARRF_2025_WR","EG_WINDOFF_ALL_ER","EG_WINDOFF_ALL_SR","EG_WINDOFF_ALL_WR","EG_WINDON_2025_ER","EG_WINDON_2025_NER","EG_WINDON_2025_NR","EG_WINDON_2025_SR","EG_WINDON_2025_WR","EG_BIOMASS_2025_ALL","EG_COAL_2025_ALL","EG_LH_2025_ALL","EG_SH_2025_ALL","EG_CCGT_2025_ALL","EG_OCGT_2025_ALL","EG_PHWR_2025_ALL","EG_SMR_2025_ALL"
1221,0,0,0,0,0,0,0,0,0,0,0.566423225,0.603251749,0.419076025,0.44021052,0.567903553,0.320595473,0.411615175,0.430203338,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1222,0,0,0,0,0,0,0,0,0,0,0.548952073,0.602005353,0.406132716,0.462660867,0.584625364,0.359109959,0.421043018,0.435865228,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1223,0,0,0,0,0,0,0,0,0,0,0.548085113,0.586948864,0.388451021,0.480352204,0.589703184,0.384697469,0.420553314,0.430306825,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1224,0,0,0,0,0,0,0,0,0,0,0.559265394,0.563104186,0.370136775,0.487289029,0.583267564,0.402756159,0.411242662,0.420950668,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1225,0,0,0,0,0,0,0,0,0,0,0.566860953,0.530343223,0.361036951,0.489846312,0.566754588,0.416166905,0.39621946,0.4182842,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1226,0,0,0,0,0,0,0,0,0,0,0.575478236,0.496075725,0.352996626,0.487750117,0.557400142,0.41970164,0.379251847,0.410710412,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1227,0,0,0,0,0,0,0,0,0,0,0.571615892,0.458960606,0.344671991,0.483628445,0.540853716,0.415091166,0.359178312,0.399666788,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1228,0,0,0,0,0,0,0,0,0,0,0.538049777,0.408030756,0.32337617,0.454082398,0.487332975,0.378555759,0.32001327,0.37151132,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1229,0,0,0,0,0,0,0,0,0,0,0.507966569,0.366437761,0.303851939,0.429514914,0.445184365,0.343583811,0.286765554,0.34363911,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1230,0.022585402,0.033577836,0,0,0,0.010808472,0.016696333,0,0,0,0.501534255,0.34282142,0.292467561,0.429832288,0.442790734,0.329092246,0.271443287,0.327808273,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1231,0.134692325,0.132918022,0.049866902,0.039058064,0.043178213,0.095725686,0.094854286,0.035823635,0.026333847,0.017830769,0.492649854,0.321031659,0.274979668,0.419851854,0.446589609,0.309029984,0.249864437,0.305532362,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1232,0.298909188,0.241683088,0.197679562,0.185286702,0.199271998,0.249799298,0.212040489,0.156102714,0.137719215,0.117922983,0.484828216,0.306994442,0.256536817,0.387974314,0.457711417,0.262722347,0.223181267,0.261919427,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1233,0.452883098,0.342109984,0.372683592,0.37187619,0.396389419,0.409665995,0.319153623,0.320273736,0.308230824,0.28959465,0.47910165,0.295763981,0.239394897,0.353218664,0.444756272,0.211222122,0.202184148,0.22686917,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1234,0.555108401,0.407626083,0.523413192,0.520887358,0.553986257,0.532277288,0.400433813,0.479975313,0.462356214,0.459055212,0.4742927,0.291899231,0.224146906,0.335052811,0.416070778,0.190373088,0.181621654,0.210912629,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1235,0.618040557,0.444418967,0.634241237,0.622677796,0.664265398,0.613739746,0.453999156,0.604514252,0.573216866,0.599004129,0.473403035,0.298092672,0.214552829,0.322516773,0.39555382,0.184861282,0.157726449,0.192365064,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1236,0.655924879,0.471308819,0.708503413,0.6835369,0.735451806,0.654391956,0.486033482,0.680760751,0.644464404,0.701627939,0.48239493,0.316258687,0.216569378,0.314433602,0.387626068,0.181944175,0.140730445,0.178030736,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1237,0.653339877,0.467550775,0.738287857,0.693705603,0.758315647,0.649217568,0.486651578,0.710640904,0.663402645,0.748884416,0.498276863,0.352569614,0.234717112,0.311194775,0.39485854,0.182735552,0.136825737,0.181069829,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1238,0.605000245,0.419944409,0.719498364,0.650070445,0.731292589,0.593818886,0.428583746,0.681935841,0.621925438,0.738055708,0.520670158,0.406742908,0.266256218,0.315695632,0.414791346,0.187860282,0.150840226,0.205785194,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1239,0.512210435,0.332620477,0.654147504,0.559041249,0.661698808,0.481891246,0.328452766,0.59032445,0.518247402,0.673706133,0.542798973,0.469899092,0.308294998,0.330704677,0.447639501,0.198956354,0.178879416,0.246507522,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1240,0.385687241,0.221586925,0.548729953,0.433963674,0.558478219,0.332293403,0.213751723,0.464926315,0.375746998,0.562620138,0.555160741,0.509585621,0.338054566,0.343276575,0.454438848,0.197356381,0.209423877,0.281613158,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1241,0.227643722,0.109348182,0.404559604,0.282377109,0.418755311,0.173512517,0.105539895,0.312315678,0.218682246,0.405704931,0.561534385,0.536473764,0.361581929,0.355880218,0.462130582,0.200771218,0.250176117,0.31158931,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1242,0.071203445,0.0232907,0.221044707,0.120648311,0.237340969,0.046543442,0.025111722,0.148420816,0.080339819,0.218675544,0.571797227,0.568856877,0.395685876,0.370362341,0.491205111,0.225653274,0.301961169,0.346725419,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1243,0,0,0.057630889,0.015657379,0.064949271,0,0,0.032502384,0.008438258,0.058018983,0.575754474,0.588118452,0.416661577,0.386156259,0.52096538,0.245836215,0.348069997,0.376181743,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1244,0,0,0,0,0,0,0,0,0,0,0.576659226,0.597553516,0.422829314,0.414992118,0.548702373,0.273375163,0.386559799,0.406413723,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1245,0,0,0,0,0,0,0,0,0,0,0.566423225,0.603251749,0.419076025,0.44021052,0.567903553,0.320595473,0.411615175,0.430203338,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1246,0,0,0,0,0,0,0,0,0,0,0.548952073,0.602005353,0.406132716,0.462660867,0.584625364,0.359109959,0.421043018,0.435865228,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1247,0,0,0,0,0,0,0,0,0,0,0.548085113,0.586948864,0.388451021,0.480352204,0.589703184,0.384697469,0.420553314,0.430306825,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1248,0,0,0,0,0,0,0,0,0,0,0.559265394,0.563104186,0.370136775,0.487289029,0.583267564,0.402756159,0.411242662,0.420950668,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1249,0,0,0,0,0,0,0,0,0,0,0.566860953,0.530343223,0.361036951,0.489846312,0.566754588,0.416166905,0.39621946,0.4182842,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1250,0,0,0,0,0,0,0,0,0,0,0.575478236,0.496075725,0.352996626,0.487750117,0.557400142,0.41970164,0.379251847,0.410710412,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1251,0,0,0,0,0,0,0,0,0,0,0.571615892,0.458960606,0.344671991,0.483628445,0.540853716,0.415091166,0.359178312,0.399666788,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1252,0,0,0,0,0,0,0,0,0,0,0.538049777,0.408030756,0.32337617,0.454082398,0.487332975,0.378555759,0.32001327,0.37151132,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1253,0,0,0,0,0,0,0,0,0,0,0.507966569,0.366437761,0.303851939,0.429514914,0.445184365,0.343583811,0.286765554,0.34363911,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1254,0.022585402,0.033577836,0,0,0,0.010808472,0.016696333,0,0,0,0.501534255,0.34282142,0.292467561,0.429832288,0.442790734,0.329092246,0.271443287,0.327808273,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1255,0.134692325,0.132918022,0.049866902,0.039058064,0.043178213,0.095725686,0.094854286,0.035823635,0.026333847,0.017830769,0.492649854,0.321031659,0.274979668,0.419851854,0.446589609,0.309029984,0.249864437,0.305532362,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1256,0.298909188,0.241683088,0.197679562,0.185286702,0.199271998,0.249799298,0.212040489,0.156102714,0.137719215,0.117922983,0.484828216,0.306994442,0.256536817,0.387974314,0.457711417,0.262722347,0.223181267,0.261919427,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1257,0.452883098,0.342109984,0.372683592,0.37187619,0.396389419,0.409665995,0.319153623,0.320273736,0.308230824,0.28959465,0.47910165,0.295763981,0.239394897,0.353218664,0.444756272,0.211222122,0.202184148,0.22686917,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1258,0.555108401,0.407626083,0.523413192,0.520887358,0.553986257,0.532277288,0.400433813,0.479975313,0.462356214,0.459055212,0.4742927,0.291899231,0.224146906,0.335052811,0.416070778,0.190373088,0.181621654,0.210912629,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1259,0.618040557,0.444418967,0.634241237,0.622677796,0.664265398,0.613739746,0.453999156,0.604514252,0.573216866,0.599004129,0.473403035,0.298092672,0.214552829,0.322516773,0.39555382,0.184861282,0.157726449,0.192365064,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1260,0.655924879,0.471308819,0.708503413,0.6835369,0.735451806,0.654391956,0.486033482,0.680760751,0.644464404,0.701627939,0.48239493,0.316258687,0.216569378,0.314433602,0.387626068,0.181944175,0.140730445,0.178030736,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1261,0.653339877,0.467550775,0.738287857,0.693705603,0.758315647,0.649217568,0.486651578,0.710640904,0.663402645,0.748884416,0.498276863,0.352569614,0.234717112,0.311194775,0.39485854,0.182735552,0.136825737,0.181069829,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1262,0.605000245,0.419944409,0.719498364,0.650070445,0.731292589,0.593818886,0.428583746,0.681935841,0.621925438,0.738055708,0.520670158,0.406742908,0.266256218,0.315695632,0.414791346,0.187860282,0.150840226,0.205785194,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1263,0.512210435,0.332620477,0.654147504,0.559041249,0.661698808,0.481891246,0.328452766,0.59032445,0.518247402,0.673706133,0.542798973,0.469899092,0.308294998,0.330704677,0.447639501,0.198956354,0.178879416,0.246507522,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1264,0.385687241,0.221586925,0.548729953,0.433963674,0.558478219,0.332293403,0.213751723,0.464926315,0.375746998,0.562620138,0.555160741,0.509585621,0.338054566,0.343276575,0.454438848,0.197356381,0.209423877,0.281613158,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1265,0.227643722,0.109348182,0.404559604,0.282377109,0.418755311,0.173512517,0.105539895,0.312315678,0.218682246,0.405704931,0.561534385,0.536473764,0.361581929,0.355880218,0.462130582,0.200771218,0.250176117,0.31158931,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1266,0.071203445,0.0232907,0.221044707,0.120648311,0.237340969,0.046543442,0.025111722,0.148420816,0.080339819,0.218675544,0.571797227,0.568856877,0.395685876,0.370362341,0.491205111,0.225653274,0.301961169,0.346725419,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1267,0,0,0.057630889,0.015657379,0.064949271,0,0,0.032502384,0.008438258,0.058018983,0.575754474,0.588118452,0.416661577,0.386156259,0.52096538,0.245836215,0.348069997,0.376181743,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1268,0,0,0,0,0,0,0,0,0,0,0.576659226,0.597553516,0.422829314,0.414992118,0.548702373,0.273375163,0.386559799,0.406413723,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1269,0,0,0,0,0,0,0,0,0,0,0.566423225,0.603251749,0.419076025,0.44021052,0.567903553,0.320595473,0.411615175,0.430203338,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1270,0,0,0,0,0,0,0,0,0,0,0.548952073,0.602005353,0.406132716,0.462660867,0.584625364,0.359109959,0.421043018,0.435865228,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1271,0,0,0,0,0,0,0,0,0,0,0.548085113,0.586948864,0.388451021,0.480352204,0.589703184,0.384697469,0.420553314,0.430306825,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1272,0,0,0,0,0,0,0,0,0,0,0.559265394,0.563104186,0.370136775,0.487289029,0.583267564,0.402756159,0.411242662,0.420950668,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1273,0,0,0,0,0,0,0,0,0,0,0.566860953,0.530343223,0.361036951,0.489846312,0.566754588,0.416166905,0.39621946,0.4182842,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1274,0,0,0,0,0,0,0,0,0,0,0.575478236,0.496075725,0.352996626,0.487750117,0.557400142,0.41970164,0.379251847,0.410710412,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1275,0,0,0,0,0,0,0,0,0,0,0.571615892,0.458960606,0.344671991,0.483628445,0.540853716,0.415091166,0.359178312,0.399666788,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1276,0,0,0,0,0,0,0,0,0,0,0.538049777,0.408030756,0.32337617,0.454082398,0.487332975,0.378555759,0.32001327,0.37151132,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1277,0,0,0,0,0,0,0,0,0,0,0.507966569,0.366437761,0.303851939,0.429514914,0.445184365,0.343583811,0.286765554,0.34363911,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1278,0.022585402,0.033577836,0,0,0,0.010808472,0.016696333,0,0,0,0.501534255,0.34282142,0.292467561,0.429832288,0.442790734,0.329092246,0.271443287,0.327808273,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1279,0.134692325,0.132918022,0.049866902,0.039058064,0.043178213,0.095725686,0.094854286,0.035823635,0.026333847,0.017830769,0.492649854,0.321031659,0.274979668,0.419851854,0.446589609,0.309029984,0.249864437,0.305532362,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1280,0.298909188,0.241683088,0.197679562,0.185286702,0.199271998,0.249799298,0.212040489,0.156102714,0.137719215,0.117922983,0.484828216,0.306994442,0.256536817,0.387974314,0.457711417,0.262722347,0.223181267,0.261919427,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1281,0.452883098,0.342109984,0.372683592,0.37187619,0.396389419,0.409665995,0.319153623,0.320273736,0.308230824,0.28959465,0.47910165,0.295763981,0.239394897,0.353218664,0.444756272,0.211222122,0.202184148,0.22686917,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1282,0.555108401,0.407626083,0.523413192,0.520887358,0.553986257,0.532277288,0.400433813,0.479975313,0.462356214,0.459055212,0.4742927,0.291899231,0.224146906,0.335052811,0.416070778,0.190373088,0.181621654,0.210912629,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1283,0.618040557,0.444418967,0.634241237,0.622677796,0.664265398,0.613739746,0.453999156,0.604514252,0.573216866,0.599004129,0.473403035,0.298092672,0.214552829,0.322516773,0.39555382,0.184861282,0.157726449,0.192365064,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1284,0.655924879,0.471308819,0.708503413,0.6835369,0.735451806,0.654391956,0.486033482,0.680760751,0.644464404,0.701627939,0.48239493,0.316258687,0.216569378,0.314433602,0.387626068,0.181944175,0.140730445,0.178030736,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1285,0.653339877,0.467550775,0.738287857,0.693705603,0.758315647,0.649217568,0.486651578,0.710640904,0.663402645,0.748884416,0.498276863,0.352569614,0.234717112,0.311194775,0.39485854,0.182735552,0.136825737,0.181069829,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1286,0.605000245,0.419944409,0.719498364,0.650070445,0.731292589,0.593818886,0.428583746,0.681935841,0.621925438,0.738055708,0.520670158,0.406742908,0.266256218,0.315695632,0.414791346,0.187860282,0.150840226,0.205785194,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1287,0.512210435,0.332620477,0.654147504,0.559041249,0.661698808,0.481891246,0.328452766,0.59032445,0.518247402,0.673706133,0.542798973,0.469899092,0.308294998,0.330704677,0.447639501,0.198956354,0.178879416,0.246507522,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1288,0.385687241,0.221586925,0.548729953,0.433963674,0.558478219,0.332293403,0.213751723,0.464926315,0.375746998,0.562620138,0.555160741,0.509585621,0.338054566,0.343276575,0.454438848,0.197356381,0.209423877,0.281613158,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1289,0.227643722,0.109348182,0.404559604,0.282377109,0.418755311,0.173512517,0.105539895,0.312315678,0.218682246,0.405704931,0.561534385,0.536473764,0.361581929,0.355880218,0.462130582,0.200771218,0.250176117,0.31158931,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1290,0.071203445,0.0232907,0.221044707,0.120648311,0.237340969,0.046543442,0.025111722,0.148420816,0.080339819,0.218675544,0.571797227,0.568856877,0.395685876,0.370362341,0.491205111,0.225653274,0.301961169,0.346725419,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1291,0,0,0.057630889,0.015657379,0.064949271,0,0,0.032502384,0.008438258,0.058018983,0.575754474,0.588118452,0.416661577,0.386156259,0.52096538,0.245836215,0.348069997,0.376181743,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1292,0,0,0,0,0,0,0,0,0,0,0.576659226,0.597553516,0.422829314,0.414992118,0.548702373,0.273375163,0.386559799,0.406413723,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1293,0,0,0,0,0,0,0,0,0,0,0.566423225,0.603251749,0.419076025,0.44021052,0.567903553,0.320595473,0.411615175,0.430203338,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1294,0,0,0,0,0,0,0,0,0,0,0.548952073,0.602005353,0.406132716,0.462660867,0.584625364,0.359109959,0.421043018,0.435865228,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1295,0,0,0,0,0,0,0,0,0,0,0.548085113,0.586948864,0.388451021,0.480352204,0.589703184,0.384697469,0.420553314,0.430306825,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1296,0,0,0,0,0,0,0,0,0,0,0.559265394,0.563104186,0.370136775,0.487289029,0.583267564,0.402756159,0.411242662,0.420950668,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1297,0,0,0,0,0,0,0,0,0,0,0.566860953,0.530343223,0.361036951,0.489846312,0.566754588,0.416166905,0.39621946,0.4182842,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1298,0,0,0,0,0,0,0,0,0,0,0.575478236,0.496075725,0.352996626,0.487750117,0.557400142,0.41970164,0.379251847,0.410710412,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1299,0,0,0,0,0,0,0,0,0,0,0.571615892,0.458960606,0.344671991,0.483628445,0.540853716,0.415091166,0.359178312,0.399666788,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1300,0,0,0,0,0,0,0,0,0,0,0.538049777,0.408030756,0.32337617,0.454082398,0.487332975,0.378555759,0.32001327,0.37151132,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1301,0,0,0,0,0,0,0,0,0,0,0.507966569,0.366437761,0.303851939,0.429514914,0.445184365,0.343583811,0.286765554,0.34363911,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1302,0.022585402,0.033577836,0,0,0,0.010808472,0.016696333,0,0,0,0.501534255,0.34282142,0.292467561,0.429832288,0.442790734,0.329092246,0.271443287,0.327808273,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1303,0.134692325,0.132918022,0.049866902,0.039058064,0.043178213,0.095725686,0.094854286,0.035823635,0.026333847,0.017830769,0.492649854,0.321031659,0.274979668,0.419851854,0.446589609,0.309029984,0.249864437,0.305532362,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1304,0.298909188,0.241683088,0.197679562,0.185286702,0.199271998,0.249799298,0.212040489,0.156102714,0.137719215,0.117922983,0.484828216,0.306994442,0.256536817,0.387974314,0.457711417,0.262722347,0.223181267,0.261919427,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1305,0.452883098,0.342109984,0.372683592,0.37187619,0.396389419,0.409665995,0.319153623,0.320273736,0.308230824,0.28959465,0.47910165,0.295763981,0.239394897,0.353218664,0.444756272,0.211222122,0.202184148,0.22686917,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1306,0.555108401,0.407626083,0.523413192,0.520887358,0.553986257,0.532277288,0.400433813,0.479975313,0.462356214,0.459055212,0.4742927,0.291899231,0.224146906,0.335052811,0.416070778,0.190373088,0.181621654,0.210912629,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1307,0.618040557,0.444418967,0.634241237,0.622677796,0.664265398,0.613739746,0.453999156,0.604514252,0.573216866,0.599004129,0.473403035,0.298092672,0.214552829,0.322516773,0.39555382,0.184861282,0.157726449,0.192365064,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1308,0.655924879,0.471308819,0.708503413,0.6835369,0.735451806,0.654391956,0.486033482,0.680760751,0.644464404,0.701627939,0.48239493,0.316258687,0.216569378,0.314433602,0.387626068,0.181944175,0.140730445,0.178030736,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1309,0.653339877,0.467550775,0.738287857,0.693705603,0.758315647,0.649217568,0.486651578,0.710640904,0.663402645,0.748884416,0.498276863,0.352569614,0.234717112,0.311194775,0.39485854,0.182735552,0.136825737,0.181069829,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1310,0.605000245,0.419944409,0.719498364,0.650070445,0.731292589,0.593818886,0.428583746,0.681935841,0.621925438,0.738055708,0.520670158,0.406742908,0.266256218,0.315695632,0.414791346,0.187860282,0.150840226,0.205785194,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1311,0.512210435,0.332620477,0.654147504,0.559041249,0.661698808,0.481891246,0.328452766,0.59032445,0.518247402,0.673706133,0.542798973,0.469899092,0.308294998,0.330704677,0.447639501,0.198956354,0.178879416,0.246507522,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1312,0.385687241,0.221586925,0.548729953,0.433963674,0.558478219,0.332293403,0.213751723,0.464926315,0.375746998,0.562620138,0.555160741,0.509585621,0.338054566,0.343276575,0.454438848,0.197356381,0.209423877,0.281613158,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1313,0.227643722,0.109348182,0.404559604,0.282377109,0.418755311,0.173512517,0.105539895,0.312315678,0.218682246,0.405704931,0.561534385,0.536473764,0.361581929,0.355880218,0.462130582,0.200771218,0.250176117,0.31158931,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1314,0.071203445,0.0232907,0.221044707,0.120648311,0.237340969,0.046543442,0.025111722,0.148420816,0.080339819,0.218675544,0.571797227,0.568856877,0.395685876,0.370362341,0.491205111,0.225653274,0.301961169,0.346725419,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1315,0,0,0.057630889,0.015657379,0.064949271,0,0,0.032502384,0.008438258,0.058018983,0.575754474,0.588118452,0.416661577,0.386156259,0.52096538,0.245836215,0.348069997,0.376181743,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1316,0,0,0,0,0,0,0,0,0,0,0.576659226,0.597553516,0.422829314,0.414992118,0.548702373,0.273375163,0.386559799,0.406413723,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1317,0,0,0,0,0,0,0,0,0,0,0.566423225,0.603251749,0.419076025,0.44021052,0.567903553,0.320595473,0.411615175,0.430203338,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1318,0,0,0,0,0,0,0,0,0,0,0.548952073,0.602005353,0.406132716,0.462660867,0.584625364,0.359109959,0.421043018,0.435865228,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1319,0,0,0,0,0,0,0,0,0,0,0.548085113,0.586948864,0.388451021,0.480352204,0.589703184,0.384697469,0.420553314,0.430306825,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1320,0,0,0,0,0,0,0,0,0,0,0.559265394,0.563104186,0.370136775,0.487289029,0.583267564,0.402756159,0.411242662,0.420950668,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
1321,0,0,0,0,0,0,0,0,0,0,0.566860953,0.530343223,0.361036951,0.489846312,0.566754588,0.416166905,0.39621946,0.4182842,0.118133711,0.95,0.374646522,0.184630584,0.85,0.85,0.709166667,0.709166667
